month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,CTR
April,29,camp 1,High,728 x 90,jkl,18192,7.5663,129,24.0,56,1164.4066,0.7091029023746702
April,29,camp 1,High,728 x 90,mno,256691,283.6525,1259,239.0,607,34857.4433,0.49047298113295756
April,29,camp 1,High,728 x 90,,21,0.0168,0,0.0,0,0.0,0.0
April,29,camp 1,Low,728 x 90,def,753,0.1855,1,0.1904,0,0.0,0.13280212483399734
April,29,camp 1,Low,728 x 90,ghi,219,0.2546,6,1.1425,4,37.8539,2.73972602739726
April,29,camp 1,Low,728 x 90,jkl,111,0.0417,1,0.1911,0,0.0,0.9009009009009009
April,29,camp 1,Low,728 x 90,mno,2658,0.5466,2,0.3808,0,0.0,0.07524454477050413
April,29,camp 1,Medium,728 x 90,def,8445,4.6218,16,3.0468,0,0.0,0.18946121965660154
April,29,camp 1,Medium,728 x 90,ghi,8199,10.3518,158,30.0895,24,1757.2309,1.9270642761312355
April,29,camp 1,Medium,728 x 90,jkl,1726,0.6921,11,2.0954,7,187.773,0.6373117033603708
April,29,camp 1,Medium,728 x 90,mno,28173,15.3284,123,23.4231,11,1223.2387,0.4365882227664785
April,29,camp 1,Medium,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0
April,29,camp 1,High,800 x 250,mno,33,0.0991,0,0.0,0,0.0,0.0
April,29,camp 2,Low,160 x 600,def,7185,0.5298,27,1.1007,0,0.0,0.3757828810020877
April,29,camp 2,Low,160 x 600,ghi,153,0.1952,10,0.408,1,107.332,6.535947712418301
April,29,camp 2,Low,160 x 600,mno,26240,3.5039,140,5.7127,3,114.3642,0.5335365853658537
April,29,camp 2,Medium,160 x 600,abc,12,0.0174,1,0.0408,0,0.0,8.333333333333332
April,29,camp 2,Medium,160 x 600,def,23547,5.0463,275,11.2226,1,132.3184,1.1678770119335797
April,29,camp 2,Medium,160 x 600,ghi,2583,3.661,68,2.7747,0,0.0,2.632597754548974
April,29,camp 2,Medium,160 x 600,mno,117057,33.349,2549,104.0175,21,1225.6991,2.1775716104120217
April,29,camp 2,Low,240 x 400,def,10975,1.4364,82,3.3463,0,0.0,0.7471526195899773
April,29,camp 2,Low,240 x 400,ghi,17706,15.0419,396,16.1604,10,1169.4415,2.236529989833955
April,29,camp 2,Low,240 x 400,jkl,1609,0.8745,22,0.8967,0,0.0,1.3673088875077688
April,29,camp 2,Low,240 x 400,mno,18559,2.4138,118,4.8152,3,115.9051,0.6358101190796918
April,29,camp 2,Medium,240 x 400,def,52281,12.1964,882,35.9932,5,311.8731,1.687037355827165
April,29,camp 2,Medium,240 x 400,ghi,152772,138.5588,8448,344.6656,135,10328.3974,5.529809127326997
April,29,camp 2,Medium,240 x 400,jkl,15150,8.3965,521,21.2603,11,846.7399,3.4389438943894386
April,29,camp 2,Medium,240 x 400,mno,99877,38.9742,1463,59.6977,40,3184.5879,1.4648017060985012
April,29,camp 2,Low,300 x 250,def,6279,0.9853,50,2.0404,0,0.0,0.796305144131231
April,29,camp 2,Low,300 x 250,ghi,3096,2.0354,80,3.2646,1,16.323,2.5839793281653747
April,29,camp 2,Low,300 x 250,jkl,72,0.0449,1,0.0408,0,0.0,1.3888888888888888
April,29,camp 2,Low,300 x 250,mno,26828,2.7336,146,5.9579,0,0.0,0.5442075443566423
April,29,camp 2,Medium,300 x 250,abc,14,0.021,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,300 x 250,def,27299,9.7219,413,16.8544,5,504.0012,1.512875929521228
April,29,camp 2,Medium,300 x 250,ghi,21655,14.4942,1240,50.6004,15,1897.1764,5.7261602401293
April,29,camp 2,Medium,300 x 250,jkl,1272,0.7733,16,0.6528,0,0.0,1.257861635220126
April,29,camp 2,Medium,300 x 250,mno,119042,33.7583,1749,71.3709,45,3594.2561,1.469229347625208
April,29,camp 2,Low,468 x 60,def,98,0.0101,1,0.0408,2,114.3642,1.0204081632653061
April,29,camp 2,Low,468 x 60,ghi,19,0.0077,0,0.0,0,0.0,0.0
April,29,camp 2,Low,468 x 60,mno,530,0.0123,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,468 x 60,def,507,0.1088,4,0.1632,0,0.0,0.7889546351084813
April,29,camp 2,Medium,468 x 60,ghi,185,0.0754,2,0.0816,0,0.0,1.0810810810810811
April,29,camp 2,Medium,468 x 60,jkl,1,0.0006,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,468 x 60,mno,2991,0.1512,8,0.3264,0,0.0,0.26746907388833163
April,29,camp 2,Low,580 x 400,mno,8009,1.7969,144,5.8759,0,0.0,1.7979772755649894
April,29,camp 2,Medium,580 x 400,mno,36756,18.354,1342,54.7638,20,857.2468,3.6511045815649146
April,29,camp 2,Low,670 x 90,def,1535,0.1177,8,0.3264,0,0.0,0.5211726384364821
April,29,camp 2,Low,670 x 90,ghi,290,0.1748,2,0.0816,0,0.0,0.6896551724137931
April,29,camp 2,Low,670 x 90,jkl,34,0.0255,0,0.0,0,0.0,0.0
April,29,camp 2,Low,670 x 90,mno,2817,0.2108,12,0.4896,0,0.0,0.42598509052183176
April,29,camp 2,Medium,670 x 90,def,5265,1.4922,63,2.5712,1,69.3688,1.1965811965811968
April,29,camp 2,Medium,670 x 90,ghi,4165,3.3055,92,3.7547,2,105.8541,2.2088835534213684
April,29,camp 2,Medium,670 x 90,jkl,426,0.2915,12,0.4896,0,0.0,2.8169014084507045
April,29,camp 2,Medium,670 x 90,mno,11251,2.2901,158,6.4469,4,346.966,1.4043196160341305
April,29,camp 2,Low,728 x 90,def,11097,1.7738,71,2.8975,4,258.899,0.6398125619536812
April,29,camp 2,Low,728 x 90,ghi,3182,3.417,39,1.5909,0,0.0,1.225644248900063
April,29,camp 2,Low,728 x 90,jkl,670,0.2433,2,0.0816,0,0.0,0.2985074626865672
April,29,camp 2,Low,728 x 90,mno,33653,2.6571,153,6.2437,2,19.0712,0.4546400023772026
April,29,camp 2,Low,728 x 90,,3,0.0024,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,728 x 90,abc,19,0.0285,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,728 x 90,def,62543,18.0436,737,30.0747,7,381.0697,1.1783892681834898
April,29,camp 2,Medium,728 x 90,ghi,47802,54.8392,1560,63.6567,35,2209.8942,3.2634617798418475
April,29,camp 2,Medium,728 x 90,jkl,6739,2.7072,103,4.2036,2,519.711,1.5284166790324973
April,29,camp 2,Medium,728 x 90,mno,164173,35.5883,2230,90.994,29,2796.1696,1.358323232200179
April,29,camp 2,Medium,728 x 90,,10,0.0102,0,0.0,0,0.0,0.0
April,29,camp 2,Medium,800 x 250,mno,2,0.0002,0,0.0,0,0.0,0.0
April,29,camp 3,High,160 x 600,def,2702,0.5092,5,0.272,0,0.0,0.1850481125092524
April,29,camp 3,High,160 x 600,ghi,29,0.0262,0,0.0,0,0.0,0.0
April,29,camp 3,High,160 x 600,mno,18630,5.1107,36,1.9586,3,259.2645,0.1932367149758454
April,29,camp 3,Low,160 x 600,abc,3,0.0032,0,0.0,0,0.0,0.0
April,29,camp 3,Low,160 x 600,def,10716,0.5393,9,0.4896,0,0.0,0.08398656215005598
April,29,camp 3,Low,160 x 600,ghi,52,0.0372,0,0.0,0,0.0,0.0
April,29,camp 3,Low,160 x 600,mno,34376,2.7314,76,4.1349,0,0.0,0.22108447754247149
April,29,camp 3,Medium,160 x 600,abc,2,0.0025,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,160 x 600,def,17847,1.3919,35,1.9046,0,0.0,0.1961113912702415
April,29,camp 3,Medium,160 x 600,ghi,119,0.0846,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,160 x 600,mno,85958,11.641,303,16.4854,2,99.1981,0.35249773145024316
April,29,camp 3,High,240 x 400,def,6683,1.4377,15,0.815,0,0.0,0.2244500972617088
April,29,camp 3,High,240 x 400,ghi,8121,7.3423,81,4.4072,9,637.0458,0.9974141115626155
April,29,camp 3,High,240 x 400,jkl,4322,2.2432,15,0.8163,2,46.6666,0.34706154558074964
April,29,camp 3,High,240 x 400,mno,23293,8.6697,43,2.3397,3,261.0024,0.18460481689778044
April,29,camp 3,Low,240 x 400,def,12567,1.2141,52,2.8291,0,0.0,0.4137821277950187
April,29,camp 3,Low,240 x 400,ghi,4424,3.2725,40,2.1762,0,0.0,0.9041591320072333
April,29,camp 3,Low,240 x 400,jkl,577,0.3193,4,0.2176,0,0.0,0.6932409012131715
April,29,camp 3,Low,240 x 400,mno,20244,1.1243,29,1.5778,0,0.0,0.14325232167555818
April,29,camp 3,Medium,240 x 400,def,26374,3.2025,89,4.8429,2,404.4366,0.3374535527413362
April,29,camp 3,Medium,240 x 400,ghi,14831,11.1198,273,14.8534,3,312.5746,1.8407389926505293
April,29,camp 3,Medium,240 x 400,jkl,3220,1.8233,59,3.21,0,0.0,1.8322981366459627
April,29,camp 3,Medium,240 x 400,mno,55145,6.1706,194,10.5525,1,19.0109,0.3517998005258863
April,29,camp 3,High,300 x 250,def,4002,1.2876,22,1.1969,3,394.3987,0.5497251374312844
April,29,camp 3,High,300 x 250,ghi,1043,0.6819,11,0.5984,1,43.5258,1.0546500479386385
April,29,camp 3,High,300 x 250,jkl,235,0.1505,0,0.0,0,0.0,0.0
April,29,camp 3,High,300 x 250,mno,24341,8.5806,69,3.7545,2,39.0417,0.2834723306355532
April,29,camp 3,Low,300 x 250,abc,5,0.0061,0,0.0,0,0.0,0.0
April,29,camp 3,Low,300 x 250,def,10860,0.8209,68,3.6999,0,0.0,0.6261510128913443
April,29,camp 3,Low,300 x 250,ghi,575,0.3287,11,0.5986,0,0.0,1.9130434782608694
April,29,camp 3,Low,300 x 250,jkl,15,0.0043,0,0.0,0,0.0,0.0
April,29,camp 3,Low,300 x 250,mno,35465,1.484,58,3.156,0,0.0,0.16354151980826165
April,29,camp 3,Medium,300 x 250,def,18523,2.4814,144,7.8346,1,22.4702,0.7774118663283486
April,29,camp 3,Medium,300 x 250,ghi,1782,1.0338,60,3.2644,0,0.0,3.3670033670033668
April,29,camp 3,Medium,300 x 250,jkl,63,0.0257,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,300 x 250,mno,72613,7.1245,262,14.2543,0,0.0,0.3608169336069299
April,29,camp 3,High,468 x 60,def,90,0.0127,0,0.0,0,0.0,0.0
April,29,camp 3,High,468 x 60,ghi,3,0.0012,0,0.0,0,0.0,0.0
April,29,camp 3,High,468 x 60,mno,300,0.0136,0,0.0,0,0.0,0.0
April,29,camp 3,Low,468 x 60,def,70,0.0065,0,0.0,0,0.0,0.0
April,29,camp 3,Low,468 x 60,ghi,7,0.0028,0,0.0,0,0.0,0.0
April,29,camp 3,Low,468 x 60,mno,618,0.0061,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,468 x 60,def,281,0.0307,1,0.0544,0,0.0,0.3558718861209964
April,29,camp 3,Medium,468 x 60,ghi,11,0.0044,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,468 x 60,mno,2031,0.0246,2,0.1088,0,0.0,0.09847365829640572
April,29,camp 3,High,580 x 400,mno,8398,4.5184,59,3.2104,2,528.4751,0.70254822576804
April,29,camp 3,Low,580 x 400,mno,12738,1.4602,58,3.1556,0,0.0,0.4553305071439786
April,29,camp 3,Medium,580 x 400,mno,30680,5.6958,313,17.0301,1,226.5199,1.0202086049543677
April,29,camp 3,High,670 x 90,def,594,0.1878,0,0.0,0,0.0,0.0
April,29,camp 3,High,670 x 90,ghi,134,0.1451,0,0.0,0,0.0,0.0
April,29,camp 3,High,670 x 90,jkl,37,0.0241,0,0.0,0,0.0,0.0
April,29,camp 3,High,670 x 90,mno,2075,0.4508,0,0.0,0,0.0,0.0
April,29,camp 3,Low,670 x 90,def,4156,0.1876,11,0.5984,0,0.0,0.2646775745909528
April,29,camp 3,Low,670 x 90,ghi,33,0.0344,0,0.0,0,0.0,0.0
April,29,camp 3,Low,670 x 90,jkl,2,0.0011,0,0.0,0,0.0,0.0
April,29,camp 3,Low,670 x 90,mno,3347,0.1022,6,0.3264,0,0.0,0.179265013444876
April,29,camp 3,Medium,670 x 90,def,5469,0.4519,22,1.1971,0,0.0,0.4022673249222892
April,29,camp 3,Medium,670 x 90,ghi,121,0.13,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,670 x 90,jkl,30,0.0179,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,670 x 90,mno,7277,0.4211,26,1.4145,0,0.0,0.35729009207090834
April,29,camp 3,High,728 x 90,def,6866,1.7094,19,1.0337,1,717.9183,0.27672589571803086
April,29,camp 3,High,728 x 90,ghi,1269,1.3552,9,0.4896,1,80.9309,0.7092198581560284
April,29,camp 3,High,728 x 90,jkl,1346,0.4675,4,0.2176,1,100.3271,0.2971768202080238
April,29,camp 3,High,728 x 90,mno,25786,6.3231,33,1.7945,2,61.6398,0.12797642131389125
April,29,camp 3,Low,728 x 90,abc,1,0.0021,0,0.0,0,0.0,0.0
April,29,camp 3,Low,728 x 90,def,8005,0.921,17,0.9249,0,0.0,0.21236727045596504
April,29,camp 3,Low,728 x 90,ghi,434,0.4379,0,0.0,0,0.0,0.0
April,29,camp 3,Low,728 x 90,jkl,196,0.0414,0,0.0,0,0.0,0.0
April,29,camp 3,Low,728 x 90,mno,41171,1.2632,48,2.6115,0,0.0,0.11658691797624542
April,29,camp 3,Low,728 x 90,,3,0.0024,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,728 x 90,abc,1,0.0014,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,728 x 90,def,22633,3.0107,92,5.0056,0,0.0,0.40648610436088894
April,29,camp 3,Medium,728 x 90,ghi,1429,1.4,23,1.2513,0,0.0,1.609517144856543
April,29,camp 3,Medium,728 x 90,jkl,1053,0.2661,5,0.272,0,0.0,0.4748338081671415
April,29,camp 3,Medium,728 x 90,mno,91573,5.8664,266,14.4717,4,389.2267,0.2904786345320127
April,29,camp 3,Medium,728 x 90,,3,0.0024,0,0.0,0,0.0,0.0
April,29,camp 3,Low,800 x 250,mno,8,0.0003,0,0.0,0,0.0,0.0
April,29,camp 3,Medium,800 x 250,mno,4,0.0003,0,0.0,0,0.0,0.0
April,30,camp 1,High,160 x 600,abc,43,0.0646,0,0.0,0,0.0,0.0
April,30,camp 1,High,160 x 600,def,16203,14.4934,83,15.0,34,3057.0433,0.5122508177497994
April,30,camp 1,High,160 x 600,ghi,11867,22.1418,104,20.0,52,3011.7877,0.8763798769697481
April,30,camp 1,High,160 x 600,mno,100635,124.3772,872,166.0,389,20975.6573,0.8664977393550951
April,30,camp 1,Low,160 x 600,def,336,0.0687,4,0.7647,0,0.0,1.1904761904761905
April,30,camp 1,Low,160 x 600,ghi,13,0.0222,0,0.0,0,0.0,0.0
April,30,camp 1,Low,160 x 600,mno,1450,0.3225,3,0.5735,0,0.0,0.20689655172413793
April,30,camp 1,Medium,160 x 600,def,1998,0.7979,9,1.7206,3,193.9952,0.45045045045045046
April,30,camp 1,Medium,160 x 600,ghi,427,0.7375,3,0.5735,0,0.0,0.702576112412178
April,30,camp 1,Medium,160 x 600,mno,12358,6.6962,87,16.6328,15,325.2281,0.7039974105842369
April,30,camp 1,High,240 x 400,def,35595,34.2307,231,44.0,48,2182.0588,0.6489675516224189
April,30,camp 1,High,240 x 400,ghi,218718,222.5647,5702,1090.0,1667,78091.1589,2.6070099397397564
April,30,camp 1,High,240 x 400,jkl,26210,12.9512,230,43.0,108,3527.2148,0.877527661198016
April,30,camp 1,High,240 x 400,mno,110445,211.9296,863,165.0,341,16059.458,0.7813843994748517
April,30,camp 1,Low,240 x 400,def,643,0.1079,1,0.1911,0,0.0,0.15552099533437014
April,30,camp 1,Low,240 x 400,ghi,591,0.5262,10,1.9118,1,454.713,1.6920473773265652
April,30,camp 1,Low,240 x 400,jkl,144,0.0794,0,0.0,0,0.0,0.0
April,30,camp 1,Low,240 x 400,mno,1140,0.3389,7,1.3382,1,32.5828,0.6140350877192983
April,30,camp 1,Medium,240 x 400,def,3735,1.5306,12,2.2941,1,3.4139,0.321285140562249
April,30,camp 1,Medium,240 x 400,ghi,11673,10.9588,321,61.3694,21,1093.3842,2.749935749164739
April,30,camp 1,Medium,240 x 400,jkl,1926,0.9282,13,2.4853,16,950.7214,0.6749740394600208
April,30,camp 1,Medium,240 x 400,mno,10757,8.061,71,13.5739,15,1453.7489,0.6600353258343404
April,30,camp 1,High,300 x 250,abc,9,0.0136,0,0.0,0,0.0,0.0
April,30,camp 1,High,300 x 250,def,29812,32.939,198,38.0,85,4144.0366,0.6641620823829331
April,30,camp 1,High,300 x 250,ghi,47645,34.0604,872,166.0,239,11633.4739,1.8302025396159094
April,30,camp 1,High,300 x 250,jkl,3486,1.86,10,2.0,3,61.069,0.2868617326448652
April,30,camp 1,High,300 x 250,mno,148046,201.7758,1090,208.0,536,31751.8672,0.7362576496494333
April,30,camp 1,Low,300 x 250,def,244,0.1331,6,1.147,0,0.0,2.459016393442623
April,30,camp 1,Low,300 x 250,ghi,141,0.0921,1,0.1911,0,0.0,0.7092198581560284
April,30,camp 1,Low,300 x 250,jkl,21,0.0112,0,0.0,0,0.0,0.0
April,30,camp 1,Low,300 x 250,mno,1795,0.5189,4,0.7647,0,0.0,0.22284122562674097
April,30,camp 1,Medium,300 x 250,def,2826,2.1283,17,3.25,2,645.0075,0.6015569709837225
April,30,camp 1,Medium,300 x 250,ghi,2225,1.4918,68,13.0003,9,851.4023,3.0561797752808992
April,30,camp 1,Medium,300 x 250,jkl,178,0.1007,3,0.5735,0,0.0,1.6853932584269662
April,30,camp 1,Medium,300 x 250,mno,15696,10.2029,150,28.6616,13,476.8202,0.95565749235474
April,30,camp 1,High,468 x 60,def,779,0.3149,0,0.0,1,18.449,0.0
April,30,camp 1,High,468 x 60,ghi,418,0.1712,0,0.0,1,215.1891,0.0
April,30,camp 1,High,468 x 60,jkl,17,0.0114,0,0.0,0,0.0,0.0
April,30,camp 1,High,468 x 60,mno,2359,1.066,0,0.0,0,0.0,0.0
April,30,camp 1,Low,468 x 60,mno,6,0.0002,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,468 x 60,def,92,0.0462,2,0.3823,0,0.0,2.1739130434782608
April,30,camp 1,Medium,468 x 60,ghi,43,0.0176,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,468 x 60,jkl,2,0.0013,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,468 x 60,mno,244,0.0255,1,0.1911,0,0.0,0.4098360655737705
April,30,camp 1,High,580 x 400,mno,31215,78.5331,471,90.0,184,10457.4443,1.5088899567515617
April,30,camp 1,Low,580 x 400,mno,362,0.162,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,580 x 400,mno,3103,4.1083,35,6.6913,4,228.7084,1.1279407025459234
April,30,camp 1,High,670 x 90,def,3961,7.6061,37,7.0,15,784.2974,0.9341075485988387
April,30,camp 1,High,670 x 90,ghi,13931,10.5508,112,21.0,32,1285.6998,0.8039623860455101
April,30,camp 1,High,670 x 90,jkl,159,0.1162,0,0.0,0,0.0,0.0
April,30,camp 1,High,670 x 90,mno,11561,17.4255,78,15.0,47,3659.2621,0.6746821209237955
April,30,camp 1,Low,670 x 90,def,65,0.0283,0,0.0,0,0.0,0.0
April,30,camp 1,Low,670 x 90,ghi,20,0.011,0,0.0,0,0.0,0.0
April,30,camp 1,Low,670 x 90,jkl,6,0.0044,0,0.0,0,0.0,0.0
April,30,camp 1,Low,670 x 90,mno,66,0.0182,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,670 x 90,def,329,0.2499,5,0.9559,0,0.0,1.5197568389057752
April,30,camp 1,Medium,670 x 90,ghi,580,0.3913,7,1.3382,0,0.0,1.206896551724138
April,30,camp 1,Medium,670 x 90,jkl,14,0.0088,0,0.0,0,0.0,0.0
April,30,camp 1,Medium,670 x 90,mno,1127,0.5675,6,1.147,1,2.2532,0.5323868677905945
April,30,camp 1,High,728 x 90,abc,26,0.038,0,0.0,0,0.0,0.0
April,30,camp 1,High,728 x 90,def,50812,55.8462,265,50.0,118,6690.8206,0.5215303471620877
April,30,camp 1,High,728 x 90,ghi,141215,190.6217,1739,332.0,670,29723.724,1.2314555819141026
April,30,camp 1,High,728 x 90,jkl,6462,2.7569,28,5.0,4,184.4846,0.4333023831631074
April,30,camp 1,High,728 x 90,mno,190584,191.7985,830,158.0,437,27000.2596,0.43550350501616086
April,30,camp 1,High,728 x 90,,31,0.0248,0,0.0,0,0.0,0.0
April,30,camp 1,Low,728 x 90,def,479,0.1467,1,0.1911,0,0.0,0.20876826722338201
April,30,camp 1,Low,728 x 90,ghi,167,0.2075,2,0.3823,0,0.0,1.1976047904191618
April,30,camp 1,Low,728 x 90,jkl,30,0.0131,0,0.0,0,0.0,0.0
April,30,camp 1,Low,728 x 90,mno,1893,0.3829,5,0.9559,7,1303.63,0.26413100898045433
April,30,camp 1,Medium,728 x 90,def,5367,2.8899,16,3.0589,3,205.0428,0.2981181293087386
April,30,camp 1,Medium,728 x 90,ghi,5750,7.2444,94,17.9711,15,1467.077,1.634782608695652
April,30,camp 1,Medium,728 x 90,jkl,471,0.1979,5,0.9559,2,30.0292,1.0615711252653928
April,30,camp 1,Medium,728 x 90,mno,20793,10.7292,86,16.4416,17,481.6424,0.4136007310152455
April,30,camp 1,Medium,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0
April,30,camp 1,High,800 x 250,mno,13,0.0124,0,0.0,0,0.0,0.0
April,30,camp 2,Low,160 x 600,def,5826,0.4218,20,0.8193,2,14.0245,0.3432887058015791
April,30,camp 2,Low,160 x 600,ghi,121,0.1329,1,0.0409,0,0.0,0.8264462809917356
April,30,camp 2,Low,160 x 600,mno,23648,3.0836,147,6.0222,0,0.0,0.621617050067659
April,30,camp 2,Medium,160 x 600,abc,6,0.0089,2,0.0819,0,0.0,33.33333333333333
April,30,camp 2,Medium,160 x 600,def,19313,3.5912,200,8.1935,3,95.7139,1.035571894578781
April,30,camp 2,Medium,160 x 600,ghi,2209,3.2838,91,3.728,1,125.2516,4.1195110909913994
April,30,camp 2,Medium,160 x 600,mno,105805,32.2281,2314,94.799,17,1752.4573,2.1870422002740892
April,30,camp 2,Low,240 x 400,def,8698,1.2143,45,1.8435,0,0.0,0.5173603127155668
April,30,camp 2,Low,240 x 400,ghi,12992,10.5309,295,12.0854,8,262.2335,2.270628078817734
April,30,camp 2,Low,240 x 400,jkl,1188,0.5791,20,0.8193,0,0.0,1.6835016835016834
April,30,camp 2,Low,240 x 400,mno,15696,2.0343,74,3.0316,1,105.1911,0.4714576962283384
April,30,camp 2,Medium,240 x 400,def,41406,9.5964,614,25.1511,24,1373.1005,1.4828768777471864
April,30,camp 2,Medium,240 x 400,ghi,104652,92.9816,5110,209.3392,83,7288.3363,4.882849826090281
April,30,camp 2,Medium,240 x 400,jkl,9760,4.9003,303,12.4131,4,1067.9706,3.1045081967213113
April,30,camp 2,Medium,240 x 400,mno,81402,28.6071,987,40.435,19,1849.7007,1.2125009213532836
April,30,camp 2,Low,300 x 250,def,5069,0.8719,41,1.6796,0,0.0,0.8088380351154074
April,30,camp 2,Low,300 x 250,ghi,3610,2.3943,116,4.7522,1,40.435,3.2132963988919667
April,30,camp 2,Low,300 x 250,jkl,30,0.0177,1,0.0409,0,0.0,3.3333333333333335
April,30,camp 2,Low,300 x 250,mno,24870,2.6961,154,6.3049,2,111.6603,0.6192199437072778
April,30,camp 2,Medium,300 x 250,abc,5,0.011,1,0.0409,0,0.0,20.0
April,30,camp 2,Medium,300 x 250,def,22815,8.1147,383,15.6905,7,303.2967,1.6787201402586018
April,30,camp 2,Medium,300 x 250,ghi,22401,15.2845,1247,51.0865,11,1507.512,5.566715771617338
April,30,camp 2,Medium,300 x 250,jkl,499,0.3038,0,0.0,0,0.0,0.0
April,30,camp 2,Medium,300 x 250,mno,104409,30.2482,1416,57.9997,21,2898.3476,1.3562049248627992
April,30,camp 2,Low,468 x 60,def,140,0.016,0,0.0,0,0.0,0.0
April,30,camp 2,Low,468 x 60,ghi,8,0.0032,0,0.0,0,0.0,0.0
April,30,camp 2,Low,468 x 60,mno,456,0.0107,0,0.0,0,0.0,0.0
April,30,camp 2,Medium,468 x 60,def,460,0.0832,3,0.1229,1,108.209,0.6521739130434783
April,30,camp 2,Medium,468 x 60,ghi,148,0.0606,2,0.0819,0,0.0,1.3513513513513513
April,30,camp 2,Medium,468 x 60,jkl,2,0.0013,0,0.0,0,0.0,0.0
April,30,camp 2,Medium,468 x 60,mno,2599,0.148,5,0.2048,1,396.8394,0.19238168526356292
April,30,camp 2,Low,580 x 400,mno,7364,1.5715,160,6.5548,6,311.422,2.1727322107550244
April,30,camp 2,Medium,580 x 400,mno,31939,15.7513,1224,50.1443,13,998.6125,3.8323053320392
April,30,camp 2,Low,670 x 90,def,1475,0.0988,7,0.2867,0,0.0,0.47457627118644063
April,30,camp 2,Low,670 x 90,ghi,241,0.1712,2,0.0819,0,0.0,0.8298755186721992
April,30,camp 2,Low,670 x 90,jkl,17,0.013,1,0.0409,0,0.0,5.88235294117647
April,30,camp 2,Low,670 x 90,mno,2406,0.1751,13,0.5325,0,0.0,0.5403158769742311
April,30,camp 2,Medium,670 x 90,def,4537,1.2139,46,1.8845,0,0.0,1.0138858276394092
April,30,camp 2,Medium,670 x 90,ghi,2940,2.2173,53,2.1712,0,0.0,1.8027210884353742
April,30,camp 2,Medium,670 x 90,jkl,176,0.1223,0,0.0,0,0.0,0.0
April,30,camp 2,Medium,670 x 90,mno,10060,2.1087,132,5.4077,5,301.8219,1.312127236580517
April,30,camp 2,Low,728 x 90,abc,1,0.0006,0,0.0,0,0.0,0.0
April,30,camp 2,Low,728 x 90,def,8588,1.5123,51,2.0893,0,0.0,0.5938518863530508
April,30,camp 2,Low,728 x 90,ghi,2482,2.5256,42,1.7206,0,0.0,1.6921837228041903
April,30,camp 2,Low,728 x 90,jkl,403,0.1295,9,0.3687,1,49.1064,2.2332506203473943
April,30,camp 2,Low,728 x 90,mno,31425,2.2085,213,8.726,1,38.2227,0.6778042959427207
April,30,camp 2,Medium,728 x 90,abc,7,0.0096,1,0.0409,0,0.0,14.285714285714285
April,30,camp 2,Medium,728 x 90,def,47129,14.0654,589,24.1299,5,201.2328,1.2497612934711113
April,30,camp 2,Medium,728 x 90,ghi,35961,41.5739,1123,45.9869,30,1888.2901,3.1228275075776533
April,30,camp 2,Medium,728 x 90,jkl,3006,1.236,53,2.1712,1,43.33,1.763140385894877
April,30,camp 2,Medium,728 x 90,mno,137354,29.8327,2005,82.1382,16,817.163,1.4597317879348255
April,30,camp 2,Medium,728 x 90,,9,0.0072,0,0.0,0,0.0,0.0
April,30,camp 2,Medium,800 x 250,mno,1,0.0164,1,0.0409,0,0.0,100.0
April,30,camp 3,High,160 x 600,def,1790,0.2906,4,0.2184,0,0.0,0.22346368715083798
April,30,camp 3,High,160 x 600,ghi,23,0.0245,0,0.0,0,0.0,0.0
April,30,camp 3,High,160 x 600,mno,11188,2.5325,18,0.9832,0,0.0,0.16088666428316054
April,30,camp 3,Low,160 x 600,def,6292,0.225,14,0.7647,0,0.0,0.22250476795931343
April,30,camp 3,Low,160 x 600,ghi,15,0.0077,0,0.0,0,0.0,0.0
April,30,camp 3,Low,160 x 600,mno,14557,0.712,27,1.4748,0,0.0,0.18547777701449475
April,30,camp 3,Low,160 x 600,,1,0.0006,0,0.0,0,0.0,0.0
April,30,camp 3,Medium,160 x 600,def,10619,0.6428,12,0.6554,0,0.0,0.11300499105377154
April,30,camp 3,Medium,160 x 600,ghi,41,0.0333,0,0.0,0,0.0,0.0
April,30,camp 3,Medium,160 x 600,mno,39516,4.2992,149,8.1388,0,0.0,0.3770624557141411
